taxon.name	variable	type	covariate	posterior.prob.neg.slope	standard.linear.model	in.95CI	mean	median	sd	mad	q2.5	q97.5	rhat	ess bulk	ess tail
Sanguinaria canadensis	slope	onset (O)	Year	0.998			-0.037501848688105	-0.0373377	0.0140272769798774	0.01359781416	-0.065397095	-0.01015338	1.0005062220658	4620.35913003587	3060.46960889442
Sanguinaria canadensis	slope	onset (O)	AnnualMonthlyAverageTemp	0.01			2.29434377374725	2.280445	0.988060401497435	0.979605711	0.347602475	4.29610225	1.00147771033236	2210.02630078675	2630.09136264051
Sanguinaria canadensis	slope	onset (O)	FirstQuarterMonthlyAverageTemp	0.99475			-1.0004695779555	-0.9997885	0.401147236666582	0.3906613935	-1.78251	-0.1951479	1.00053002629512	2945.49984865615	2640.00778994849
Sanguinaria canadensis	slope	duration (D)	SpringMonthlyAverageTemp	0.999			-1.207155165975	-1.21311	0.357307206187368	0.366899022	-1.88003725	-0.4930377	0.999700376522106	3634.75139958762	2967.96180971197
Sanguinaria canadensis	slope	duration (D)	Latitude	1			-2.6810636895	-2.67291	0.44753780617618	0.455076657	-3.55221	-1.81029425	1.00004980807928	2983.9471929914	2728.00335114273
Sanguinaria canadensis	slope	duration (D)	Elevation	0.8925			-0.0039152499069435	-0.003913015	0.0031638591625649	0.003189865791	-0.0100858875	0.00234341275	0.999552568031844	3616.2400213835	3144.88045329699
Sanguinaria canadensis	slope	duration (D)	Year	1			-0.0390994326525	-0.03909755	0.00950755183105793	0.00953763993000001	-0.05747371	-0.0204941775	0.99990456083139	3962.91562124916	3041.77350724738
Sanguinaria canadensis	slope	duration (D)	AnnualMonthlyAverageTemp	0.99025			-1.445543241105	-1.435195	0.63767283797583	0.637955367	-2.71251075	-0.2192461	1.00093326251682	2219.81954980938	1962.10671028425
Sanguinaria canadensis	slope	duration (D)	FirstQuarterMonthlyAverageTemp	0			0.9485752095	0.9518985	0.252566826535191	0.2556795591	0.455234425	1.443921	1.00209969624523	3220.31149156819	3184.35360000476
Sanguinaria canadensis	slope	cessation (C)	SpringMonthlyAverageTemp	1			-3.96012162	-3.96517	0.605762103371526	0.607880826	-5.152277	-2.76054725	1.00207142843456	4132.81062530873	2713.34214491443
Sanguinaria canadensis	slope	cessation (C)	Latitude	0.2405			0.494524324200825	0.4987315	0.720709659537259	0.70029358203	-0.94043135	1.91223475	1.00093250045348	3884.67643583579	3086.79541772333
Sanguinaria canadensis	slope	cessation (C)	Elevation	0.0125			0.0109615931118025	0.01093575	0.00495037241090329	0.004998029925	0.0011905835	0.020449565	0.999887013507764	4183.30403439978	3218.34234325565
Sanguinaria canadensis	slope	cessation (C)	Year	1			-0.076601282025	-0.07666715	0.0149051218317677	0.01496136138	-0.106155875	-0.047569235	1.00060130672673	5206.22747000489	3253.98349327496
Sanguinaria canadensis	slope	cessation (C)	AnnualMonthlyAverageTemp	0.2145			0.848800532778475	0.8347835	1.07329951640032	1.077301638	-1.2220875	2.96037525	1.00283834402921	2775.04140578883	2733.27241830252
Sanguinaria canadensis	slope	cessation (C)	FirstQuarterMonthlyAverageTemp	0.5445			-0.05189436088416	-0.0473914	0.424924605603608	0.41876793126	-0.90905925	0.7628115	1.00177550902525	4157.90354700597	2694.67828430249
Sanguinaria canadensis	slope	observed times (T)	SpringMonthlyAverageTemp	1	-3.42113119595023	TRUE	-3.3565440625	-3.36581	0.560455302364612	0.570341394	-4.484617	-2.23253325	1.00085869511398	3766.19290165975	2692.40422326261
Sanguinaria canadensis	slope	observed times (T)	Latitude	0.004	1.24094612463065	TRUE	1.8350561727975	1.84815	0.660500859863656	0.657940815	0.528648875	3.120562	1.00082972945141	3419.47667688403	3106.85627077044
Sanguinaria canadensis	slope	observed times (T)	Elevation	0.003	0.0104508239730114	TRUE	0.012919217507	0.0128685	0.00459317023329595	0.004606623525	0.004055191	0.021880995	0.999730172073035	3892.7757337707	3289.61771227051
Sanguinaria canadensis	slope	observed times (T)	Year	1	-0.058213052997172	TRUE	-0.0570515641	-0.0569682	0.0136698647112181	0.0133196784	-0.08511223	-0.0304721425	1.00066273864552	5114.35206241348	3235.30188192776
Sanguinaria canadensis	slope	observed times (T)	AnnualMonthlyAverageTemp	0.0525	1.09356595266901	TRUE	1.571572177075	1.555575	0.981051022844627	0.9805078731	-0.3226288	3.5375005	1.00323758071209	2514.66195591521	2791.60012202873
Sanguinaria canadensis	slope	observed times (T)	FirstQuarterMonthlyAverageTemp	0.91075	-0.377180951151578	TRUE	-0.52618198022425	-0.5255795	0.393436807166975	0.3907977927	-1.3036545	0.25665065	1.00165108984557	3515.77387164485	2938.87498636622
Sanguinaria canadensis	slope	first onset (Ok1): N=500	SpringMonthlyAverageTemp	1			-2.7529665105	-2.754955	0.570181441607748	0.581787066	-3.885044	-1.6434195	1.0009028452077	3425.91888912124	2707.42327678594
Sanguinaria canadensis	slope	first onset (Ok1): N=500	Latitude	0			3.17558797725	3.18112	0.673235008704095	0.66998694	1.88231425	4.5096345	1.00062963156034	2927.16165518137	2986.71902342644
Sanguinaria canadensis	slope	first onset (Ok1): N=500	Elevation	0.00075			0.01487684238875	0.0147916	0.00476374285022428	0.00477515808	0.0057288165	0.024440685	1.00108040917892	3620.11559496312	3117.64665289896
Sanguinaria canadensis	slope	first onset (Ok1): N=500	Year	0.998			-0.037501848688105	-0.0373377	0.0140272769798774	0.01359781416	-0.065397095	-0.01015338	1.0005062220658	4620.35913003587	3060.46960889442
Sanguinaria canadensis	slope	first onset (Ok1): N=500	AnnualMonthlyAverageTemp	0.01			2.29434377374725	2.280445	0.988060401497435	0.979605711	0.347602475	4.29610225	1.00147771033236	2210.02630078675	2630.09136264051
Sanguinaria canadensis	slope	first onset (Ok1): N=500	FirstQuarterMonthlyAverageTemp	0.99475			-1.0004695779555	-0.9997885	0.401147236666582	0.3906613935	-1.78251	-0.1951479	1.00053002629512	2945.49984865615	2640.00778994849
Sanguinaria canadensis	slope	last cessation (CkN): N=500	SpringMonthlyAverageTemp	1			-3.96012162	-3.96517	0.605762103371526	0.607880826	-5.152277	-2.76054725	1.00207142843456	4132.81062530873	2713.34214491443
Sanguinaria canadensis	slope	last cessation (CkN): N=500	Latitude	0.2405			0.494524324200825	0.4987315	0.720709659537259	0.70029358203	-0.94043135	1.91223475	1.00093250045348	3884.67643583579	3086.79541772333
Sanguinaria canadensis	slope	last cessation (CkN): N=500	Elevation	0.0125			0.0109615931118025	0.01093575	0.00495037241090329	0.004998029925	0.0011905835	0.020449565	0.999887013507764	4183.30403439978	3218.34234325565
Sanguinaria canadensis	slope	last cessation (CkN): N=500	Year	1			-0.076601282025	-0.07666715	0.0149051218317677	0.01496136138	-0.106155875	-0.047569235	1.00060130672673	5206.22747000489	3253.98349327496
Sanguinaria canadensis	slope	last cessation (CkN): N=500	AnnualMonthlyAverageTemp	0.2145			0.848800532778475	0.8347835	1.07329951640032	1.077301638	-1.2220875	2.96037525	1.00283834402921	2775.04140578883	2733.27241830252
Sanguinaria canadensis	slope	last cessation (CkN): N=500	FirstQuarterMonthlyAverageTemp	0.5445			-0.05189436088416	-0.0473914	0.424924605603608	0.41876793126	-0.90905925	0.7628115	1.00177550902525	4157.90354700597	2694.67828430249
Sanguinaria canadensis	sigma						8.5804127325	8.56064	0.453989504449272	0.454557747000001	7.74712875	9.517828	1.00322251253071	4664.37477902622	2734.5153513267
Thalictrum thalictroides	anchor	onset (O)					101.25467875	101.259	0.519015094323346	0.530770800000006	100.248	102.236025	1.00043731573938	4457.61582949216	3155.76716756806
Thalictrum thalictroides	anchor	duration (D)					27.61422045	27.61195	0.446862611979671	0.450562140000001	26.7297575	28.49032	1.00200443455002	4380.42076634458	2925.85404414147
Thalictrum thalictroides	anchor	cessation (C)					128.8688855	128.885	0.610568173313444	0.610089899999984	127.64295	130.021	1.00166680074399	4069.88273513396	3028.25845981987
Thalictrum thalictroides	anchor	observed (T)					115.06178025	115.076	0.520732407307191	0.530770800000006	114.02395	116.04805	1.00102924491211	4160.75058685846	2958.12739485014
Thalictrum thalictroides	anchor	first onset (Ok1): N=500					70.1172864	70.17795	1.96343874415795	1.91396246999999	66.0383825	73.9034275	1.00012085103783	4258.09274322468	3115.32900399726
Thalictrum thalictroides	anchor	last cessation (CkN): N=500					160.00627325	159.912	1.62079270199188	1.58119290000001	157.05355	163.373575	0.999289681772864	4523.795251123	3351.41105672016
Thalictrum thalictroides	intercept	onset (O)					167.101933975	167.5555	38.2940262767184	37.3237137	92.48146	241.4823	1.00045227284923	4492.33515121287	3294.37553554783
Thalictrum thalictroides	intercept	duration (D)					126.7675329	126.362	35.8789416865036	35.9886324	56.38849	194.70335	1.00008198658971	5823.51310413264	2818.77776306447
Thalictrum thalictroides	intercept	cessation (C)					293.869464	293.1695	44.8974577926943	44.2229928	205.601025	383.877775	1.00041204559802	6607.9861116717	2942.76572977115
Thalictrum thalictroides	intercept	observed (T)			217.75937706975	TRUE	230.48569925	230.54	37.6733683143721	37.58391	156.77475	305.665025	1.00027820587733	5528.69590864036	3079.91286586162
Thalictrum thalictroides	intercept	first onset (Ok1): N=500					135.964545222	136.23	38.3085200443566	37.5379494	61.2144825	210.1293	1.00041587435823	4520.23750042405	3306.30820222632
Thalictrum thalictroides	intercept	last cessation (CkN): N=500					325.00684925	324.198	45.0429449738025	44.3097249	237.061775	415.510225	1.00026201976557	6544.92200448875	2935.04552439185
Thalictrum thalictroides	slope	onset (O)	SpringMonthlyAverageTemp	1			-4.5543738025	-4.545855	0.581511098460575	0.57139404	-5.71950075	-3.428674	1.00135894874465	3079.15824508166	2756.48123261101
Thalictrum thalictroides	slope	onset (O)	Latitude	0.9995			-2.172377766325	-2.15919	0.64332414869246	0.623470365	-3.49292075	-0.946511	0.999721178620235	2594.18776907315	2903.34290002065
Thalictrum thalictroides	slope	onset (O)	Elevation	0.98825			-0.009976199285424	-0.009917975	0.00471811382852437	0.004803927933	-0.01951321	-0.00118924025	1.00053146795596	2560.80394363803	2928.3257534503
Thalictrum thalictroides	slope	onset (O)	Year	0.00175			0.047358299693	0.04738065	0.0163814911896911	0.01638806736	0.0153450225	0.0806274175	1.00003648381798	3613.4779395236	3069.66046510361
Thalictrum thalictroides	slope	onset (O)	AnnualMonthlyAverageTemp	0.96625			-1.8884520662415	-1.885215	1.02377542675565	1.025492181	-3.89823925	0.115529625	1.00087300393303	1949.31700539059	2287.59702184362
Thalictrum thalictroides	slope	onset (O)	FirstQuarterMonthlyAverageTemp	0.99175			-0.978209781255	-0.9801915	0.412958382698088	0.4079336835	-1.80064225	-0.176166875	1.00068477479533	3052.34740681953	2709.70353863598
Thalictrum thalictroides	slope	duration (D)	SpringMonthlyAverageTemp	0.02575			0.978825726602	0.975972	0.506461926099141	0.4956947079	-0.00426922099999999	1.97843175	0.999890620378934	3020.0345329233	2790.79833067524
Thalictrum thalictroides	slope	duration (D)	Latitude	0.00025			2.100030971375	2.10288	0.56859948680601	0.565893594	0.939619825	3.19802925	1.00087192217804	2791.26830626689	2991.41149332085
Thalictrum thalictroides	slope	duration (D)	Elevation	0.34275			0.00185583954428175	0.001922045	0.00416388061998551	0.0043028862282	-0.00631452525	0.0100708	1.00146848092205	2308.31306277969	2728.05695127516
Thalictrum thalictroides	slope	duration (D)	Year	1			-0.0988935192	-0.0988057	0.0150095676981262	0.01549924866	-0.12820215	-0.0703458425	1.00194288776445	3586.92999330719	2947.15801187202
Thalictrum thalictroides	slope	duration (D)	AnnualMonthlyAverageTemp	0.51175			-0.0327962878535	-0.02280265	0.912085753274192	0.901850754	-1.823787	1.764373	1.00172993941416	1663.17774419154	2603.03149087942
Thalictrum thalictroides	slope	duration (D)	FirstQuarterMonthlyAverageTemp	0.0085			0.9150974906375	0.917452	0.363975112286288	0.3592080345	0.174359575	1.62588375	1.00164368884555	2804.07582478125	2932.13312733839
Thalictrum thalictroides	slope	cessation (C)	SpringMonthlyAverageTemp	1			-3.57554806025	-3.580545	0.659187329449303	0.657332949	-4.85031725	-2.29618675	1.00000285743241	4793.514509632	2903.0190696954
Thalictrum thalictroides	slope	cessation (C)	Latitude	0.53925			-0.072346956066275	-0.07631585	0.734510923285044	0.71870421231	-1.53553375	1.394953	1.00291043740646	3884.47142793294	2846.81861188421
Thalictrum thalictroides	slope	cessation (C)	Elevation	0.93625			-0.00812036015088475	-0.00800604	0.00530386942303875	0.005189552193	-0.01855866	0.0023018945	1.00169265642174	3857.12611234016	3169.39696691347
Thalictrum thalictroides	slope	cessation (C)	Year	0.99775			-0.05153521516275	-0.0518167	0.0185825591109274	0.01892205315	-0.087617135	-0.015831835	0.999947306355227	6083.22866533281	3088.64674962017
Thalictrum thalictroides	slope	cessation (C)	AnnualMonthlyAverageTemp	0.94975			-1.92124839061225	-1.91194	1.16061380297762	1.193885889	-4.22709075	0.3208902	1.00065064935969	2879.9146563633	2680.65203932021
Thalictrum thalictroides	slope	cessation (C)	FirstQuarterMonthlyAverageTemp	0.54775			-0.06311231474575	-0.06633135	0.464433771480978	0.470273307	-0.99200905	0.825700775	1.00024501075996	5115.17513795522	3124.89236799948
Thalictrum thalictroides	slope	observed times (T)	SpringMonthlyAverageTemp	1	-3.58632986195547	TRUE	-4.064960935	-4.05426	0.567640467849026	0.560541408	-5.19785975	-2.96480075	1.00077920105222	4048.47288546103	2913.55120629545
Thalictrum thalictroides	slope	observed times (T)	Latitude	0.9645	-0.119842831045293	TRUE	-1.12236240268	-1.11907	0.629173864386514	0.624018927	-2.40256	0.1178404	1.00097489427884	3362.01128519442	3017.63545310136
Thalictrum thalictroides	slope	observed times (T)	Elevation	0.97925	-0.00215067327175279	TRUE	-0.0090482798962	-0.008946905	0.00456742161156344	0.004571485905	-0.018088625	-0.000255714999999998	1.00000784366503	3246.6415552232	3109.93376086287
Thalictrum thalictroides	slope	observed times (T)	Year	0.55925	-0.0209786898143682	TRUE	-0.0020884588544925	-0.002321425	0.0158275269408224	0.01556996868	-0.03303514	0.02917041	0.999700212425804	5121.55352979784	3177.14975426946
Thalictrum thalictroides	slope	observed times (T)	AnnualMonthlyAverageTemp	0.972	-1.27828174412389	TRUE	-1.9048502792975	-1.901375	0.99478402998448	0.98140707	-3.858215	0.0353086050000007	1.00032221625049	2497.23799425405	2452.38728095024
Thalictrum thalictroides	slope	observed times (T)	FirstQuarterMonthlyAverageTemp	0.9115	-0.366535071298172	TRUE	-0.52066105684125	-0.508665	0.399996536796218	0.406291704	-1.31812275	0.22470565	1.00102719218542	4295.47553857412	3167.75072424387
Thalictrum thalictroides	slope	first onset (Ok1): N=500	SpringMonthlyAverageTemp	1			-4.5543738025	-4.545855	0.581511098460575	0.57139404	-5.71950075	-3.428674	1.00135894874465	3079.15824508166	2756.48123261101
Thalictrum thalictroides	slope	first onset (Ok1): N=500	Latitude	0.9995			-2.172377766325	-2.15919	0.64332414869246	0.623470365	-3.49292075	-0.946511	0.999721178620235	2594.18776907315	2903.34290002065
Thalictrum thalictroides	slope	first onset (Ok1): N=500	Elevation	0.98825			-0.009976199285424	-0.009917975	0.00471811382852437	0.004803927933	-0.01951321	-0.00118924025	1.00053146795596	2560.80394363803	2928.3257534503
Thalictrum thalictroides	slope	first onset (Ok1): N=500	Year	0.00175			0.047358299693	0.04738065	0.0163814911896911	0.01638806736	0.0153450225	0.0806274175	1.00003648381798	3613.4779395236	3069.66046510361
Thalictrum thalictroides	slope	first onset (Ok1): N=500	AnnualMonthlyAverageTemp	0.96625			-1.8884520662415	-1.885215	1.02377542675565	1.025492181	-3.89823925	0.115529625	1.00087300393303	1949.31700539059	2287.59702184362
Thalictrum thalictroides	slope	first onset (Ok1): N=500	FirstQuarterMonthlyAverageTemp	0.99175			-0.978209781255	-0.9801915	0.412958382698088	0.4079336835	-1.80064225	-0.176166875	1.00068477479533	3052.34740681953	2709.70353863598
Thalictrum thalictroides	slope	last cessation (CkN): N=500	SpringMonthlyAverageTemp	1			-3.57554806025	-3.580545	0.659187329449303	0.657332949	-4.85031725	-2.29618675	1.00000285743241	4793.514509632	2903.0190696954
Thalictrum thalictroides	slope	last cessation (CkN): N=500	Latitude	0.53925			-0.072346956066275	-0.07631585	0.734510923285044	0.71870421231	-1.53553375	1.394953	1.00291043740646	3884.47142793294	2846.81861188421
Thalictrum thalictroides	slope	last cessation (CkN): N=500	Elevation	0.93625			-0.00812036015088475	-0.00800604	0.00530386942303875	0.005189552193	-0.01855866	0.0023018945	1.00169265642174	3857.12611234016	3169.39696691347
Thalictrum thalictroides	slope	last cessation (CkN): N=500	Year	0.99775			-0.05153521516275	-0.0518167	0.0185825591109274	0.01892205315	-0.087617135	-0.015831835	0.999947306355227	6083.22866533281	3088.64674962017
Thalictrum thalictroides	slope	last cessation (CkN): N=500	AnnualMonthlyAverageTemp	0.94975			-1.92124839061225	-1.91194	1.16061380297762	1.193885889	-4.22709075	0.3208902	1.00065064935969	2879.9146563633	2680.65203932021
Thalictrum thalictroides	slope	last cessation (CkN): N=500	FirstQuarterMonthlyAverageTemp	0.54775			-0.06311231474575	-0.06633135	0.464433771480978	0.470273307	-0.99200905	0.825700775	1.00024501075996	5115.17513795522	3124.89236799948
Thalictrum thalictroides	sigma						10.2690682875	10.25375	0.580477674269023	0.570333981	9.1745135	11.474345	0.999774806118231	4222.17479076616	3058.81137484811
