Replicate	SampleSize	ScenarioNumber	True_Slope_meanOnset	True_Intercept_meanOnset	True_Anchor_meanOnset	True_Slope_meanDuration	True_Intercept_meanDuration	True_Anchor_meanDuration	True_Sigma	Theor_Slope_meanObserved	Theor_Intercept_meanObserved	Theor_Slope_meanCessation	Theor_Intercept_meanCessation	TrueObs_meanOnset	TrueObs_meanDuration	Theor_meanOnset	Theor_meanDuration	Hyper_Mean_Slope_meanOnset	Hyper_SD_Slope_meanOnset	Hyper_Mean_Slope_meanDuration	Hyper_SD_Slope_meanDuration	Hyper_Mean_Anchor_meanOnset	Hyper_SD_Anchor_meanOnset	Hyper_Mean_Anchor_meanDuration	Hyper_SD_Anchor_meanDuration	Hyper_Mean_Sigma	Hyper_SD_Sigma	Est_SR_Slope_meanObserved	Est_SR_Intercept_meanObserved	Est_QR_Slope_meanQ10	Est_QR_Intercept_meanQ10	Est_QR_Slope_meanQ50	Est_QR_Intercept_meanQ50	Est_QR_Slope_meanQ90	Est_QR_Intercept_meanQ90	Est_Stan_Slope_meanOnset	Est_Stan_Slope_meanOnset_q2.5	Est_Stan_Slope_meanOnset_q97.5	Est_Stan_Intercept_meanOnset	Est_Stan_Intercept_meanOnset_q2.5	Est_Stan_Intercept_meanOnset_q97.5	Est_Stan_Anchor_meanOnset	Est_Stan_Anchor_meanOnset_q2.5	Est_Stan_Anchor_meanOnset_q97.5	Est_Stan_Slope_meanDuration	Est_Stan_Slope_meanDuration_q2.5	Est_Stan_Slope_meanDuration_q97.5	Est_Stan_Intercept_meanDuration	Est_Stan_Intercept_meanDuration_q2.5	Est_Stan_Intercept_meanDuration_q97.5	Est_Stan_Anchor_meanDuration	Est_Stan_Anchor_meanDuration_q2.5	Est_Stan_Anchor_meanDuration_q97.5	Est_Stan_Sigma	Est_Stan_Sigma_q2.5	Est_Stan_Sigma_q97.5	Number_Divergences
237	500	1	5.41015	122.98839	182.50000	1.40506	52.81012	68.26580	7.00000	6.11268	149.39345	6.81521	175.79851	183.38657	68.39607	172.62239	65.70050	5.69909	5.66000	1.05063	1.06588	192.83192	14.00000	54.51468	14.00000	7.00000	3.50000	6.10663	150.38024	5.69909	129.14886	6.44382	147.51082	6.74972	171.92355	5.40413	5.13067	5.68808	122.67441	118.64978	126.62502	183.06146	180.49998	185.67615	1.25720	0.82333	1.68062	56.42375	50.05660	62.78028	70.47197	65.92368	74.67066	7.14589	5.42944	9.11827	0
236	500	6	-0.80985	191.40837	182.50000	2.29658	54.59316	79.85554	7.00000	0.33844	218.70495	1.48673	246.00153	181.98491	80.24405	183.92389	75.81767	-0.82535	5.66000	2.16207	1.06588	190.83061	14.00000	66.87425	14.00000	7.00000	3.50000	0.20971	220.11305	-0.82535	200.10902	0.21723	220.86899	1.33671	242.67778	-0.99028	-1.33664	-0.67081	195.65166	190.83333	200.77428	184.51914	181.64585	187.76217	2.57755	2.08961	3.08273	46.67277	37.90370	54.36234	75.64905	69.46515	80.73910	8.82033	6.87271	11.21492	0
236	500	5	-3.03621	215.89834	182.50000	1.89411	53.78821	74.62339	7.00000	-2.08916	242.79245	-1.14211	269.68655	183.35324	74.10965	189.52289	70.24224	-2.70600	5.66000	1.32782	1.06588	190.79664	14.00000	59.99490	14.00000	7.00000	3.50000	-2.05078	242.19884	-2.70600	219.71554	-2.12027	243.66681	-1.37818	265.52009	-3.05536	-3.31840	-2.80787	215.77987	212.42975	219.12412	183.12735	180.69898	185.58920	1.86846	1.50092	2.25107	53.61124	48.39366	58.31906	73.57945	69.79278	77.15575	5.35829	3.87478	7.05012	0
236	500	4	-1.14239	195.06628	182.50000	-2.27753	85.44494	60.39214	7.00000	-2.28115	237.78875	-3.41992	280.51122	182.78710	60.94059	185.05687	65.48966	-1.46139	5.66000	-1.68907	1.06588	188.71061	14.00000	49.79046	14.00000	7.00000	3.50000	-2.23948	236.69253	-1.46139	204.43779	-2.30097	238.61773	-3.15046	272.40570	-1.12767	-1.41857	-0.81990	195.16985	190.55777	199.87035	183.03407	180.18665	186.20330	-2.09445	-2.56401	-1.63545	80.66556	72.59409	88.16614	58.12548	52.42230	63.22413	8.06832	6.20984	10.20124	0
236	500	3	0.82413	173.43456	182.50000	-2.21804	85.56392	61.16548	7.00000	-0.28489	216.21652	-1.39391	258.99848	182.60285	60.54022	181.45980	63.96503	0.39387	5.66000	-1.49245	1.06588	187.74919	14.00000	49.23821	14.00000	7.00000	3.50000	-0.36141	216.24551	0.39387	183.12601	-0.31408	214.42855	-1.09858	249.88238	0.91139	0.63392	1.18763	171.35429	166.82677	175.74402	182.05197	179.33498	185.00310	-2.46303	-2.89232	-2.04825	87.70945	80.88228	94.27759	58.79888	53.57731	63.37007	7.27016	5.54327	9.26833	0
236	500	2	2.37023	156.42747	182.50000	-1.13670	87.72660	75.22288	7.00000	1.80188	200.29077	1.23353	244.15407	182.32002	75.21643	177.79438	77.47958	2.44174	5.66000	-1.10779	1.06588	188.26426	14.00000	63.14947	14.00000	7.00000	3.50000	1.87695	197.98906	2.44174	161.36918	1.63096	200.16915	1.33395	236.72067	2.35078	2.05046	2.67639	158.90068	154.47920	162.98127	184.79379	182.21797	187.34322	-1.09860	-1.56521	-0.63683	82.36613	75.21349	89.00186	70.26539	65.32265	74.83370	7.95139	6.18477	10.02902	0
236	500	1	5.71718	119.61099	182.50000	1.70689	53.41378	72.18954	7.00000	6.57063	146.31788	7.42407	173.02477	185.70946	72.76304	174.21991	69.71749	6.23075	5.66000	0.90125	1.06588	192.73011	14.00000	58.04701	14.00000	7.00000	3.50000	6.63741	145.01078	6.23075	120.75427	6.58308	145.37775	7.13200	168.39027	5.68852	5.39899	5.97924	121.17772	117.17392	125.17217	186.88986	184.21785	189.65605	1.69325	1.27479	2.13270	50.08422	42.99630	56.94670	69.64418	64.71816	74.28641	7.29869	5.40863	9.33013	0
235	500	6	-0.77998	191.07982	182.50000	2.07244	54.14488	76.94175	7.00000	0.25624	218.15226	1.29246	245.22470	183.12213	76.16306	184.52677	71.55654	-0.80389	5.66000	1.65445	1.06588	187.96776	14.00000	63.65905	14.00000	7.00000	3.50000	0.12137	218.94727	-0.80389	196.32940	-0.18131	222.44482	0.85056	242.77965	-0.78676	-1.09454	-0.46571	191.16208	187.45992	194.87515	182.97853	180.53498	185.54118	2.21159	1.72442	2.67538	52.72728	46.93062	58.25320	75.73115	71.14208	80.14719	6.71763	5.02558	8.64102	0
235	500	5	-4.78841	235.17246	182.50000	0.80406	51.60812	60.45280	7.00000	-4.38637	260.97652	-3.98434	286.78058	184.25825	60.49103	193.55978	58.59566	-4.64074	5.66000	0.70569	1.06588	189.30346	14.00000	52.34034	14.00000	7.00000	3.50000	-4.42792	261.66074	-4.64074	238.91434	-4.24713	258.04671	-3.93505	283.71065	-4.77710	-5.02310	-4.53161	234.98655	231.64160	238.39205	183.91788	181.56188	186.25402	0.53701	0.17218	0.91288	54.84422	49.63211	59.95847	60.58498	56.95763	64.05028	5.77636	4.44943	7.38242	0
235	500	4	-3.18321	217.51536	182.50000	-0.55878	88.88244	82.73586	7.00000	-3.46260	261.95658	-3.74199	306.39780	181.27699	82.66009	187.53347	83.61944	-3.41006	5.66000	-0.31273	1.06588	188.16456	14.00000	67.11057	14.00000	7.00000	3.50000	-3.49388	262.34108	-3.41006	227.10315	-3.20031	259.84000	-3.72279	297.78476	-3.12822	-3.38390	-2.87811	217.57567	213.59680	221.52325	181.85530	179.35472	184.44905	-0.61501	-0.99030	-0.22259	87.57275	81.42263	93.66335	80.55015	76.19566	84.65712	6.29937	4.67462	8.19240	0
235	500	3	0.76457	174.08968	182.50000	-1.99565	86.00869	64.05650	7.00000	-0.23325	217.09402	-1.23108	260.09837	181.85680	65.45847	180.57726	69.07513	0.45047	5.66000	-1.67491	1.06588	188.85596	14.00000	54.45985	14.00000	7.00000	3.50000	-0.25337	217.77672	0.45047	184.13272	-0.02536	213.78830	-1.22444	256.15438	0.68825	0.41323	0.97587	176.61764	172.33795	180.94040	183.83411	181.21080	186.65803	-1.98251	-2.41441	-1.57331	83.03951	76.74053	89.25584	62.25248	57.77477	66.41347	7.65149	6.15319	9.46268	0
235	500	2	2.86842	150.94733	182.50000	-0.59286	88.81429	82.29288	7.00000	2.57200	195.35448	2.27557	239.76162	183.24082	82.03255	177.04265	83.42082	2.85973	5.66000	-0.58190	1.06588	191.28107	14.00000	65.44093	14.00000	7.00000	3.50000	2.67162	194.68874	2.85973	159.54538	2.57401	196.16012	2.27783	231.44388	2.88266	2.56317	3.20057	153.14850	148.45795	157.84168	185.13870	182.49490	187.97910	-0.32571	-0.77860	0.14775	84.26459	76.84228	91.36290	80.65003	75.49597	85.33808	7.65873	5.90503	9.82888	0
235	500	1	2.03415	160.12436	182.50000	2.16674	54.33347	78.16758	7.00000	3.11752	187.29110	4.20089	214.45784	182.29679	77.25091	178.07300	73.45203	2.24957	5.66000	1.82555	1.06588	189.06507	14.00000	63.26912	14.00000	7.00000	3.50000	3.14383	187.56657	2.24957	164.71645	3.55986	184.30127	4.07513	208.22639	2.09268	1.77303	2.38720	159.38772	155.42488	163.58525	182.03813	179.35090	184.97338	1.77614	1.32609	2.29163	59.20612	51.95214	66.02622	78.43050	73.45861	83.11397	7.43397	5.53334	9.60726	0
23	500	6	-0.82501	191.57506	182.50000	2.21094	54.42188	78.74221	7.00000	0.28046	218.78600	1.38593	245.99694	182.38938	78.49939	183.94997	74.85642	-0.35213	5.66000	1.44947	1.06588	190.74312	14.00000	63.80669	14.00000	7.00000	3.50000	0.33692	218.38494	-0.35213	194.70189	0.35620	217.13478	1.09734	242.21299	-0.49833	-0.77078	-0.23720	198.45863	195.12130	201.83822	192.85623	190.93190	194.77008	1.57809	1.43432	1.71488	41.04192	39.29449	42.91644	58.78352	57.73811	59.85511	14.80435	13.13785	16.52580	0
23	500	5	-3.61879	222.30664	182.50000	1.24864	52.49729	66.23236	7.00000	-2.99446	248.55528	-2.37014	274.80392	183.60301	65.85439	190.49657	63.47319	-3.53501	5.66000	0.90920	1.06588	190.25303	14.00000	52.99334	14.00000	7.00000	3.50000	-2.97187	249.43763	-3.53501	228.39676	-3.09499	250.57995	-2.62581	271.57955	-3.42914	-3.64979	-3.20382	230.72476	227.91780	233.58603	193.72345	192.05993	195.42810	1.01191	0.88218	1.14066	36.35747	34.76483	38.01497	47.27625	46.25950	48.26723	13.55309	12.03849	15.15653	0
23	500	4	-4.65112	233.66234	182.50000	-1.20598	87.58804	74.32224	7.00000	-5.25411	277.45636	-5.85710	321.25037	184.22935	74.51336	193.30091	77.12279	-4.51717	5.66000	-1.24246	1.06588	189.41647	14.00000	62.77609	14.00000	7.00000	3.50000	-5.29768	277.24483	-4.51717	237.64985	-5.43340	279.46011	-5.75963	313.69267	-4.58477	-4.81604	-4.35537	240.01765	236.87800	243.12430	191.06249	189.36395	192.85502	-1.33610	-1.47258	-1.19659	71.94772	70.08513	73.84287	57.68111	56.64106	58.74948	12.49206	10.96067	14.10012	0
23	500	3	0.85017	173.14811	182.50000	-2.17050	85.65900	61.78350	7.00000	-0.23508	215.97761	-1.32033	258.80711	182.42936	62.17461	180.93507	65.77880	0.58879	5.66000	-1.70097	1.06588	186.69337	14.00000	51.38294	14.00000	7.00000	3.50000	-0.25918	216.22050	0.58879	180.12292	-0.16573	215.17311	-1.11218	250.48748	0.71269	0.52605	0.89567	182.55900	179.82880	185.25522	190.51215	189.11693	191.91015	-1.86020	-1.98206	-1.74207	66.13607	64.35450	67.99255	45.37762	44.43815	46.34133	10.02935	8.91419	11.28521	0
23	500	2	4.44881	133.56314	182.50000	-2.05059	85.89883	63.34237	7.00000	3.42351	176.51255	2.39822	219.46197	185.33720	62.93448	175.83641	66.41382	4.32487	5.66000	-1.68165	1.06588	189.38675	14.00000	52.84070	14.00000	7.00000	3.50000	3.36113	177.52896	4.32487	139.64145	3.64190	174.78446	2.64321	211.82480	4.05545	3.83781	4.27126	145.98528	142.81300	149.15815	192.63173	191.00640	194.26808	-1.84088	-1.96761	-1.72146	68.22447	66.37823	70.13249	47.05033	46.07354	48.06142	12.75842	11.42896	14.22087	0
23	500	1	3.78102	140.90878	182.50000	1.96459	53.92918	75.53968	7.00000	4.76332	167.87338	5.74561	194.83797	182.07782	75.41144	174.26469	71.26068	4.35122	5.66000	1.26837	1.06588	187.45253	14.00000	59.89674	14.00000	7.00000	3.50000	4.73875	167.23228	4.35122	140.36394	4.67210	165.16352	5.61959	186.53447	4.00066	3.78061	4.21587	149.14571	146.45990	151.96805	192.44061	190.59385	194.25902	1.40305	1.27205	1.53438	39.48398	37.88528	41.14597	54.66769	53.62228	55.71641	13.47500	11.89257	15.17842	0
234	500	6	-0.80294	191.33229	182.50000	2.21059	54.42119	78.73770	7.00000	0.30236	218.54288	1.40766	245.75348	182.31793	78.87131	184.12972	74.25087	-0.78905	5.66000	2.08535	1.06588	187.96052	14.00000	68.82400	14.00000	7.00000	3.50000	0.31791	219.81161	-0.78905	196.61659	0.40540	219.25117	1.29631	242.56366	-0.83390	-1.14591	-0.52307	191.72274	187.32497	196.14910	182.57461	179.50995	185.96827	2.26346	1.80183	2.72794	55.25943	48.20767	61.58972	80.09025	74.59131	85.09925	7.48510	5.54604	9.73501	0
234	500	5	-5.23724	240.10963	182.50000	0.58644	51.17288	57.62369	7.00000	-4.94402	265.69607	-4.65080	291.28250	183.15997	57.55392	193.17180	56.42872	-5.05611	5.66000	0.47972	1.06588	187.69460	14.00000	45.29130	14.00000	7.00000	3.50000	-4.82029	264.31375	-5.05611	243.12127	-4.91040	263.65798	-4.57639	283.15371	-5.24291	-5.50204	-4.98147	241.01009	237.26180	244.89180	183.53562	181.09887	186.13500	0.66125	0.29165	1.05375	48.23587	41.64256	54.04407	55.48467	51.30642	59.24573	6.65242	5.18665	8.35144	0
234	500	4	-3.41131	220.02446	182.50000	-1.56420	86.87160	69.66540	7.00000	-4.19341	263.46027	-4.97551	306.89607	183.86253	70.08684	191.04777	73.58483	-3.41868	5.66000	-1.29956	1.06588	192.58265	14.00000	57.23748	14.00000	7.00000	3.50000	-4.07544	262.92488	-3.41868	228.45924	-3.88313	258.98933	-4.71823	299.33465	-3.27511	-3.56423	-2.96615	221.54357	217.33087	225.88823	187.17364	183.92945	190.83535	-1.79851	-2.30759	-1.32620	84.73487	77.81643	91.41893	65.86077	59.49604	71.36362	9.14943	7.01455	11.44798	0
234	500	3	0.83802	173.28179	182.50000	-2.23810	85.52381	60.90474	7.00000	-0.28103	216.04369	-1.40008	258.80559	182.43889	60.40000	180.85887	65.28772	0.71267	5.66000	-1.83945	1.06588	185.63679	14.00000	52.81521	14.00000	7.00000	3.50000	-0.33964	216.25236	0.71267	177.76778	-0.35016	214.99337	-1.12678	250.89351	0.81211	0.50226	1.13754	175.69912	170.91872	180.44318	184.66619	181.97483	187.69005	-2.27098	-2.76667	-1.81112	82.28792	74.94048	89.55143	57.21251	51.88566	61.83352	8.19584	6.55570	10.16491	0
234	500	2	2.09343	159.47223	182.50000	-1.39799	87.20402	71.82615	7.00000	1.39444	203.07425	0.69544	246.67626	181.80474	72.37748	177.57966	75.11194	1.88078	5.66000	-1.04161	1.06588	187.76735	14.00000	60.88084	14.00000	7.00000	3.50000	1.42527	202.94741	1.88078	167.73778	1.24039	205.87967	0.83916	239.71140	2.23582	1.92420	2.54614	158.65861	154.02793	163.25747	182.46928	179.45295	185.44105	-1.42076	-1.88827	-0.93127	86.26769	78.81967	93.35469	71.13707	66.17022	75.87937	8.06168	6.23223	10.10149	0
234	500	1	4.11722	137.21058	182.50000	1.13487	52.26974	64.75332	7.00000	4.68466	163.34545	5.25209	189.48032	182.89927	64.60011	173.83700	62.36545	4.56310	5.66000	0.74022	1.06588	189.39713	14.00000	52.29405	14.00000	7.00000	3.50000	4.79918	163.19161	4.56310	139.67796	4.87725	160.90950	5.30332	183.90665	4.19952	3.90077	4.50023	138.03933	134.00647	142.21830	183.79689	180.88270	186.95620	0.94195	0.49032	1.36810	53.73672	46.94292	60.67647	64.00009	58.39442	69.01196	8.25980	6.27888	10.57310	0
233	500	6	-0.84864	191.83502	182.50000	2.20845	54.41690	78.70988	7.00000	0.25559	219.04348	1.35981	246.25193	182.61945	79.32151	183.99110	74.82952	-0.85215	5.66000	2.14231	1.06588	190.24015	14.00000	64.56386	14.00000	7.00000	3.50000	0.27031	219.15605	-0.85215	199.82086	0.28181	218.23247	1.29016	240.29878	-0.90074	-1.21781	-0.57985	194.73143	189.92595	199.40155	184.60448	181.68698	187.61212	2.47510	1.99798	2.97135	48.95755	40.72469	56.71983	76.78496	71.40166	82.09337	7.89848	5.87884	10.14819	0
233	500	5	-1.92635	203.68985	182.50000	1.88957	53.77913	74.56436	7.00000	-0.98157	230.57942	-0.03678	257.46899	182.60053	74.61396	186.81477	70.33199	-1.79057	5.66000	1.62316	1.06588	187.57572	14.00000	62.08234	14.00000	7.00000	3.50000	-1.01263	229.40244	-1.79057	206.84254	-1.17091	229.38246	-0.16742	251.45947	-1.89004	-2.18595	-1.58931	203.57971	199.81578	207.30832	183.24257	180.70883	186.09402	1.76909	1.31735	2.21775	53.09369	46.71543	59.02502	72.12929	67.09610	76.60233	7.38289	5.68545	9.44271	0
233	500	4	-1.25817	196.33983	182.50000	-1.05019	87.89963	76.34757	7.00000	-1.78326	240.28964	-2.30835	284.23946	182.56918	76.06148	184.76704	78.23986	-1.34930	5.66000	-0.58224	1.06588	189.84292	14.00000	59.62482	14.00000	7.00000	3.50000	-1.83466	240.16612	-1.34930	204.95252	-1.92918	240.82929	-1.93153	271.09730	-1.33050	-1.63964	-1.01596	201.84410	196.82133	206.63005	186.94500	184.19795	189.70318	-1.16055	-1.62567	-0.69785	80.89984	73.15762	88.68963	67.90388	62.86254	72.58275	8.17221	6.45904	10.15103	0
233	500	3	0.79737	173.72888	182.50000	-2.05990	85.88020	63.22129	7.00000	-0.23258	216.66898	-1.26253	259.60908	182.26172	63.36337	180.52542	68.32233	0.71766	5.66000	-1.56517	1.06588	186.64625	14.00000	55.14300	14.00000	7.00000	3.50000	-0.11002	215.23136	0.71766	179.09389	-0.17205	216.32286	-0.84752	250.70821	0.84461	0.56782	1.12458	173.24159	169.36297	177.10923	182.12997	179.78180	184.72607	-2.06500	-2.49411	-1.65361	86.22111	80.36250	92.10465	64.48978	60.15439	68.37888	7.19475	5.75908	8.92077	0
233	500	2	3.01799	149.30210	182.50000	-1.10917	87.78166	75.58081	7.00000	2.46341	193.19293	1.90882	237.08376	183.95185	75.13711	177.96160	77.24876	3.00073	5.66000	-0.99691	1.06588	192.39865	14.00000	60.54624	14.00000	7.00000	3.50000	2.42282	193.97680	3.00073	157.90162	2.34898	196.62612	2.00382	229.90858	3.21402	2.91291	3.52914	147.76504	143.00795	152.39312	184.71407	181.84783	187.64805	-1.36520	-1.82457	-0.89857	88.09059	80.49294	95.20428	72.39598	67.26565	77.11683	7.89383	6.16872	9.91697	0
233	500	1	4.37126	134.41616	182.50000	2.22218	54.44435	78.88828	7.00000	5.48235	161.63834	6.59343	188.86051	183.53479	79.26704	174.91742	75.03359	4.51590	5.66000	1.34372	1.06588	191.44771	14.00000	62.33068	14.00000	7.00000	3.50000	5.22693	163.60876	4.51590	140.57447	5.01864	163.29460	5.85962	187.76769	4.33687	3.99375	4.66404	136.60216	132.15782	141.64538	185.45854	182.34498	188.87402	2.24871	1.75871	2.75465	50.32742	42.47724	57.53672	75.65998	70.00448	80.63699	7.83699	5.93385	10.07941	0
232	500	6	-0.77385	191.01238	182.50000	2.20555	54.41110	78.67214	7.00000	0.32892	218.21793	1.43170	245.42348	182.40129	79.01432	184.00285	74.38888	-0.96219	5.66000	2.27264	1.06588	190.30868	14.00000	63.84038	14.00000	7.00000	3.50000	0.35512	217.59278	-0.96219	200.94850	0.26914	217.62729	1.31045	239.65810	-0.71311	-1.01528	-0.42954	191.40330	187.58197	195.19605	183.51771	181.04097	186.13915	2.37577	1.95848	2.79656	51.35378	45.19235	57.18726	77.62491	72.99135	81.84708	6.41690	4.69424	8.40061	0
232	500	5	-2.64723	211.61949	182.50000	2.04010	54.08020	76.52127	7.00000	-1.62718	238.65959	-0.60713	265.69969	181.63986	76.43224	186.62651	73.34115	-2.29813	5.66000	1.76651	1.06588	187.69057	14.00000	65.27938	14.00000	7.00000	3.50000	-1.56103	239.06587	-2.29813	213.98393	-1.36789	238.54783	-0.53162	259.05232	-2.65425	-2.99061	-2.33946	214.01753	209.42888	218.64020	183.64973	180.83985	186.49802	2.07188	1.60499	2.56534	50.31250	43.08264	57.47057	74.01727	69.40987	78.50385	7.89799	6.25260	9.80205	0
232	500	4	-4.94243	236.86668	182.50000	-0.78308	88.43384	79.81994	7.00000	-5.33397	281.08360	-5.72551	325.30052	182.30525	79.69282	191.94985	81.31718	-5.18133	5.66000	-0.44763	1.06588	189.08522	14.00000	65.54115	14.00000	7.00000	3.50000	-5.43547	282.69655	-5.18133	246.53586	-5.43375	282.98069	-5.62896	317.04035	-5.00802	-5.36193	-4.64800	240.08450	235.06945	245.13825	184.55548	181.68292	187.57110	-0.87708	-1.37744	-0.35067	84.98863	77.05924	92.43115	75.26358	70.44324	79.77822	7.66818	5.97656	9.68968	0
232	500	3	0.77147	174.01380	182.50000	-2.19202	85.61597	61.50380	7.00000	-0.32453	216.82178	-1.42054	259.62977	181.99380	61.70944	180.80036	66.33305	0.70881	5.66000	-1.81413	1.06588	189.64731	14.00000	50.94527	14.00000	7.00000	3.50000	-0.32890	217.66875	0.70881	181.99441	-0.42680	222.04394	-1.10533	252.52666	0.67324	0.42103	0.92238	174.85381	171.08240	178.74505	182.12274	179.92192	184.37432	-2.28608	-2.69131	-1.88042	87.95083	81.96632	93.98448	63.26826	59.25499	66.99577	6.52559	5.10276	8.19236	0
232	500	2	3.77143	141.01432	182.50000	-1.78337	86.43326	66.81620	7.00000	2.87974	184.23096	1.98806	227.44759	183.73554	66.92143	176.32835	69.73455	3.51284	5.66000	-1.11299	1.06588	189.83200	14.00000	55.13724	14.00000	7.00000	3.50000	2.95305	183.66238	3.51284	149.91353	3.12666	182.41683	2.39985	217.69833	3.63412	3.36012	3.90615	143.72259	139.36600	148.27918	185.01917	182.28085	188.07455	-1.45634	-1.87566	-1.03227	80.57231	73.41500	87.59779	64.02306	58.54262	68.94774	7.57781	5.63207	9.82676	0
232	500	1	3.52893	143.68175	182.50000	1.04766	52.09532	63.61958	7.00000	4.05276	169.72941	4.57659	195.77707	182.50608	63.25764	174.94555	61.37683	3.73413	5.66000	0.67870	1.06588	189.11246	14.00000	50.94300	14.00000	7.00000	3.50000	4.03929	170.47991	3.73413	148.56245	4.42819	167.83428	4.41283	192.13528	3.38055	3.09073	3.67682	146.59491	142.46992	150.61600	183.30522	180.89985	185.84710	1.10327	0.65104	1.53645	50.38343	43.83412	56.68628	62.36410	57.99825	66.32588	7.27700	5.75325	9.12906	0
231	500	6	-0.83679	191.70467	182.50000	2.28219	54.56439	79.66853	7.00000	0.30431	218.98686	1.44541	246.26906	182.14202	79.77829	183.91904	75.79833	-0.73389	5.66000	1.54885	1.06588	191.50941	14.00000	63.29924	14.00000	7.00000	3.50000	0.30020	219.34993	-0.73389	199.80538	0.12126	221.43677	0.81496	245.59619	-0.79171	-1.08989	-0.49419	190.64637	186.54692	195.16622	181.69669	178.43455	185.32258	2.38982	1.95295	2.82724	54.04574	46.68119	60.39337	81.06069	74.98137	86.31922	7.48541	5.41949	10.08976	0
231	500	5	-2.69927	212.19193	182.50000	2.23026	54.46051	78.99332	7.00000	-1.58414	239.42218	-0.46901	266.65244	182.93468	78.63146	187.93429	74.50327	-2.58207	5.66000	1.60178	1.06588	190.39341	14.00000	64.47013	14.00000	7.00000	3.50000	-1.61027	240.35522	-2.58207	218.76199	-2.00683	245.99094	-0.98029	265.63372	-2.55720	-2.86692	-2.25698	210.98670	206.74695	215.30503	182.89134	180.03185	185.79205	2.13492	1.68162	2.61911	54.51415	47.06344	61.42017	77.96997	72.87607	82.80905	7.24906	5.26094	9.40474	0
231	500	4	-1.56342	199.69757	182.50000	-1.20456	87.59088	74.34069	7.00000	-2.16570	243.49300	-2.76798	287.28844	183.02113	74.21519	185.74318	76.83946	-1.66852	5.66000	-1.10106	1.06588	185.73019	14.00000	64.54462	14.00000	7.00000	3.50000	-2.11140	243.47227	-1.66852	203.95969	-2.23435	245.23391	-2.76957	280.53400	-1.70127	-1.96435	-1.42258	199.22383	195.30892	202.90557	180.63645	178.20400	183.20482	-0.91611	-1.31618	-0.53549	87.73546	81.98421	93.70048	77.72642	73.77878	81.33574	5.75543	4.31822	7.38644	0
231	500	3	0.78145	173.90410	182.50000	-2.24599	85.50803	60.80218	7.00000	-0.34155	216.65811	-1.46454	259.41213	182.26917	60.38559	180.86142	65.51169	0.57148	5.66000	-1.49130	1.06588	188.93774	14.00000	50.38983	14.00000	7.00000	3.50000	-0.33855	217.08406	0.57148	182.70678	-0.56220	220.94318	-0.91982	249.35653	0.88049	0.59967	1.18007	173.89842	169.63625	178.03125	183.49850	180.66885	186.48302	-2.52373	-2.98906	-2.07850	87.25436	80.25552	94.10373	59.73782	54.23015	64.71848	8.10466	6.35945	10.12961	0
231	500	2	4.35854	134.55604	182.50000	-1.10630	87.78740	75.61811	7.00000	3.80539	178.44974	3.25224	222.34344	184.33012	75.32707	176.00562	77.26653	4.57326	5.66000	-1.18288	1.06588	191.58924	14.00000	60.96505	14.00000	7.00000	3.50000	3.73004	179.14441	4.57326	138.95122	3.74831	176.99662	3.39038	213.53117	4.21237	3.92238	4.49976	138.22753	133.87138	142.41900	186.71173	184.41798	189.16305	-1.00391	-1.44420	-0.58018	83.39723	76.68968	90.25215	71.84222	67.60843	75.78873	6.77063	5.19571	8.52048	0
231	500	1	0.95243	172.02328	182.50000	0.51501	51.03003	56.69519	7.00000	1.20994	197.53830	1.46744	223.05331	182.05873	56.61591	180.50498	55.61641	1.11972	5.66000	0.01147	1.06588	187.63348	14.00000	46.36529	14.00000	7.00000	3.50000	1.13193	198.79661	1.11972	175.42259	0.96514	200.34361	1.13118	221.66282	0.82701	0.58233	1.06059	173.85615	170.42998	177.39067	182.87500	180.68088	185.22405	0.72019	0.35775	1.10101	49.38128	43.65068	54.80363	57.23522	53.36154	60.79844	6.50008	5.11617	8.20950	0
230	500	6	-0.75103	190.76135	182.50000	2.07506	54.15012	76.97581	7.00000	0.28650	217.83641	1.32403	244.91148	181.87836	78.13961	183.71698	73.61336	-0.81292	5.66000	1.68122	1.06588	186.69658	14.00000	64.64975	14.00000	7.00000	3.50000	0.26628	218.39910	-0.81292	195.94729	0.02178	219.97938	0.86830	241.46542	-0.63957	-0.91206	-0.35827	191.44554	187.66972	195.33722	184.16749	181.13697	187.42132	2.01914	1.60668	2.42778	52.61630	45.83890	58.59337	75.59330	70.40990	80.31731	7.00200	5.01748	9.17601	0
230	500	5	-4.54808	232.52884	182.50000	2.13531	54.27062	77.75904	7.00000	-3.48042	259.66415	-2.41277	286.79946	182.64824	77.30110	192.11093	73.24673	-4.33550	5.66000	1.72240	1.06588	191.36236	14.00000	62.54638	14.00000	7.00000	3.50000	-3.37536	258.07431	-4.33550	238.56210	-3.51372	258.37967	-2.61309	282.35700	-4.42068	-4.74484	-4.10746	230.53294	226.30395	235.05227	182.40586	179.62488	185.44617	2.11823	1.64163	2.61843	55.55507	47.45280	62.62386	78.61585	73.19085	83.52161	7.57775	5.62921	9.83500	0
